Permit Type Desc,Issued Date,Original Address 1,Original City,Original State,Original Zip,Latitude,Longitude,Location
Building Permit,1/4/2022,8310 N CAPITAL OF TEXAS HWY SB BLDG 2 UNIT 250,AUSTIN,TX,78759,30.38578181,-97.76852229,"(30.38578181, -97.76852229)"
Building Permit,1/4/2022,16205 DOUBLE EAGLE DR,AUSTIN,TX,78717,30.5052763,-97.75617626,"(30.5052763, -97.75617626)"
Building Permit,1/4/2022,15126 SAVANNAH HEIGHTS DR,AUSTIN,TX,78717,30.49586158,-97.77073288,"(30.49586158, -97.77073288)"
Building Permit,1/4/2022,4509 RED RIVER ST,AUSTIN,TX,78751,30.305534,-97.7189025,"(30.305534, -97.7189025)"
Building Permit,1/4/2022,11606 JIM THORPE LN,AUSTIN,TX,78748,30.15099553,-97.83936476,"(30.15099553, -97.83936476)"
Building Permit,1/4/2022,8006 CORRIGAN PASS,AUSTIN,TX,78744,30.14398654,-97.72034777,"(30.14398654, -97.72034777)"
Building Permit,1/4/2022,2004 RUNDELL PL,AUSTIN,TX,78704,30.25333991,-97.77362113,"(30.25333991, -97.77362113)"
Building Permit,1/4/2022,11220 PARDONERS TALE LN,AUSTIN,TX,78748,30.15579317,-97.83153472,"(30.15579317, -97.83153472)"
Building Permit,1/4/2022,10313 ALFRED ST,AUSTIN,TX,78748,30.17169906,-97.83779224,"(30.17169906, -97.83779224)"
Building Permit,1/4/2022,10221 BRANTLEY BND,AUSTIN,TX,78748,30.17369982,-97.84054192,"(30.17369982, -97.84054192)"
Building Permit,1/4/2022,9201 BRODIE LN BLDG 16 UNIT 1601,AUSTIN,TX,78748,30.19208115,-97.84188178,"(30.19208115, -97.84188178)"
Building Permit,1/4/2022,7802 SNOWBIRD PASS,AUSTIN,TX,78749,30.22658871,-97.88106793,"(30.22658871, -97.88106793)"
Building Permit,1/4/2022,9103 COMBURG DR,AUSTIN,TX,78748,30.18262131,-97.82278982,"(30.18262131, -97.82278982)"
Building Permit,1/4/2022,1104 E 2ND ST,AUSTIN,TX,78702,30.26124269,-97.73256916,"(30.26124269, -97.73256916)"
Building Permit,1/4/2022,15609 PRESTANCIA DR,AUSTIN,TX,78717,30.50137038,-97.76439275,"(30.50137038, -97.76439275)"
Building Permit,1/4/2022,11601 CENTURY OAKS TER BLDG L UNIT 103,AUSTIN,TX,78758,30.40304955,-97.72478379,"(30.40304955, -97.72478379)"
Building Permit,1/4/2022,4655 MUELLER BLVD,AUSTIN,TX,78723,30.29960094,-97.7063659,"(30.29960094, -97.7063659)"
Building Permit,1/4/2022,4655 MUELLER BLVD,AUSTIN,TX,78723,30.29960094,-97.7063659,"(30.29960094, -97.7063659)"
Building Permit,1/4/2022,221 W 6TH ST UNIT 1700,AUSTIN,TX,78701,30.26832161,-97.74477059,"(30.26832161, -97.74477059)"
Building Permit,1/4/2022,3907 CHASE CIR,AUSTIN,TX,78721,30.28287514,-97.69134034,"(30.28287514, -97.69134034)"
Building Permit,1/4/2022,1803 SAN GABRIEL ST,AUSTIN,TX,78701,30.28283356,-97.74850747,"(30.28283356, -97.74850747)"
Building Permit,1/4/2022,3306 LAGUNA DR,AUSTIN,TX,78741,30.2188911,-97.7366769,"(30.2188911, -97.7366769)"
Building Permit,1/4/2022,2642 GWENDOLYN LN BLDG A,AUSTIN,TX,78748,30.17469437,-97.83808841,"(30.17469437, -97.83808841)"
Building Permit,1/4/2022,6900 LEWISTON WAY,AUSTIN,TX,78724,30.3078968,-97.65812921,"(30.3078968, -97.65812921)"
Building Permit,1/4/2022,6912 LEWISTON WAY,AUSTIN,TX,78724,30.30833952,-97.65799331,"(30.30833952, -97.65799331)"
Building Permit,1/4/2022,6404 KING GEORGE DR,AUSTIN,TX,78745,30.20098894,-97.78816733,"(30.20098894, -97.78816733)"
Building Permit,1/5/2022,311 W 6TH ST,AUSTIN,TX,78701,30.26863487,-97.74584583,"(30.26863487, -97.74584583)"
Building Permit,1/5/2022,2400 BRIDLE PATH,AUSTIN,TX,78703,30.29012237,-97.76782843,"(30.29012237, -97.76782843)"
Building Permit,1/5/2022,1209 AZIE MORTON RD,AUSTIN,TX,78704,30.25894171,-97.77221484,"(30.25894171, -97.77221484)"
Building Permit,1/5/2022,3036 S 1ST ST,AUSTIN,TX,78704,30.23397175,-97.76494272,"(30.23397175, -97.76494272)"
Building Permit,1/5/2022,3036 S 1ST ST,AUSTIN,TX,78704,30.23397175,-97.76494272,"(30.23397175, -97.76494272)"
Building Permit,1/5/2022,3710 HIDDEN HOLW,AUSTIN,TX,78731,30.36210687,-97.75384573,"(30.36210687, -97.75384573)"
Building Permit,1/5/2022,2710 SHERWOOD LN,AUSTIN,TX,78704,30.23329338,-97.75363107,"(30.23329338, -97.75363107)"
Building Permit,1/5/2022,3205 CLAWSON RD,AUSTIN,TX,78704,30.23798627,-97.77740782,"(30.23798627, -97.77740782)"
Building Permit,1/5/2022,3205 CLAWSON RD,AUSTIN,TX,78704,30.23798627,-97.77740782,"(30.23798627, -97.77740782)"
Building Permit,1/5/2022,3212 1/2 DUKE RD,AUSTIN,TX,78724,30.32390174,-97.6636902,"(30.32390174, -97.6636902)"
Building Permit,1/5/2022,1830 SIMOND AVE,AUSTIN,TX,78723,30.29757908,-97.70500733,"(30.29757908, -97.70500733)"
Building Permit,1/5/2022,13410 LOIS LN,AUSTIN,TX,78750,30.45046453,-97.79524093,"(30.45046453, -97.79524093)"
Building Permit,1/5/2022,6203 CLUB TER,AUSTIN,TX,78741,30.23412184,-97.69920217,"(30.23412184, -97.69920217)"
Building Permit,1/5/2022,2005 REAL CATORCE,AUSTIN,TX,78746,30.2693525,-97.81877587,"(30.2693525, -97.81877587)"
Building Permit,1/5/2022,3600 PRESIDENTIAL BLVD,AUSTIN,TX,78719,30.20200809,-97.6668813,"(30.20200809, -97.6668813)"
Building Permit,1/5/2022,6507 GOODNIGHT LN,AUSTIN,TX,78757,30.33822,-97.73354746,"(30.33822, -97.73354746)"
Building Permit,1/5/2022,6507 GOODNIGHT LN,AUSTIN,TX,78757,30.33822,-97.73354746,"(30.33822, -97.73354746)"
Building Permit,1/5/2022,3801 WESTLAKE DR,AUSTIN,TX,78746,30.32535747,-97.77929409,"(30.32535747, -97.77929409)"
Building Permit,1/5/2022,3421 W WILLIAM CANNON DR UNIT 115,AUSTIN,TX,78745,30.21291809,-97.82952007,"(30.21291809, -97.82952007)"
Building Permit,1/5/2022,201 LAVACA ST,AUSTIN,TX,78701,30.26529381,-97.74628391,"(30.26529381, -97.74628391)"
Building Permit,1/5/2022,201 LAVACA ST,AUSTIN,TX,78701,30.26529381,-97.74628391,"(30.26529381, -97.74628391)"
Building Permit,1/5/2022,201 LAVACA ST,AUSTIN,TX,78701,30.26529381,-97.74628391,"(30.26529381, -97.74628391)"
Building Permit,1/5/2022,5513 MAPLELEAF DR,AUSTIN,TX,78723,30.30910442,-97.69115795,"(30.30910442, -97.69115795)"
Building Permit,1/5/2022,805 W 37TH ST,AUSTIN,TX,78705,30.30361961,-97.74260031,"(30.30361961, -97.74260031)"
Building Permit,1/5/2022,4602 SEA SALT DR,AUSTIN,TX,78747,30.12872277,-97.78970591,"(30.12872277, -97.78970591)"
Building Permit,1/5/2022,10900 STONELAKE BLVD,AUSTIN,TX,78759,30.40196548,-97.73642287,"(30.40196548, -97.73642287)"
Building Permit,1/5/2022,100 BEAVER ST,AUSTIN,TX,78753,30.35237958,-97.7000193,"(30.35237958, -97.7000193)"
Building Permit,1/5/2022,2609 ELLISE AVE,AUSTIN,TX,78757,30.34785857,-97.73986147,"(30.34785857, -97.73986147)"
Building Permit,1/5/2022,16716 SONOMA BREEZE DR,AUSTIN,TX,78653,30.29154213,-97.55214183,"(30.29154213, -97.55214183)"
Building Permit,1/5/2022,16718 SONOMA BREEZE DR,AUSTIN,TX,78653,30.29150742,-97.5520636,"(30.29150742, -97.5520636)"
Building Permit,1/5/2022,10614 CLAYWOOD DR,AUSTIN,TX,78753,30.3661044,-97.67099703,"(30.3661044, -97.67099703)"
Building Permit,1/5/2022,12312 SPLIT RAIL PKWY,AUSTIN,TX,78750,30.45989474,-97.80552331,"(30.45989474, -97.80552331)"
Building Permit,1/5/2022,4200 CHURCHILL DOWNS DR,AUSTIN,TX,78746,30.33836686,-97.79885596,"(30.33836686, -97.79885596)"
Building Permit,1/5/2022,8002 CORRIGAN PASS,AUSTIN,TX,78744,30.14401667,-97.72074568,"(30.14401667, -97.72074568)"
Building Permit,1/5/2022,1129 ELEANOR ST,AUSTIN,TX,78721,30.27258812,-97.67959662,"(30.27258812, -97.67959662)"
Building Permit,1/5/2022,6904 LEWISTON WAY,AUSTIN,TX,78724,30.30803073,-97.65795749,"(30.30803073, -97.65795749)"
Building Permit,1/5/2022,6324 BON TERRA DR,AUSTIN,TX,78731,30.35061489,-97.77080512,"(30.35061489, -97.77080512)"
Building Permit,1/5/2022,10117 WILLFIELD DR,AUSTIN,TX,78753,30.36025738,-97.67034967,"(30.36025738, -97.67034967)"
Building Permit,1/5/2022,9510 MORNING IRIS DR,AUSTIN,TX,78653,30.28967807,-97.55166943,"(30.28967807, -97.55166943)"
Building Permit,1/6/2022,505 W LIVE OAK ST,AUSTIN,TX,78704,30.24403709,-97.75709465,"(30.24403709, -97.75709465)"
Building Permit,1/6/2022,507 W LIVE OAK ST,AUSTIN,TX,78704,30.24414428,-97.757228,"(30.24414428, -97.757228)"
Building Permit,1/6/2022,6210 HANEY DR,AUSTIN,TX,78723,30.3138017,-97.6847431,"(30.3138017, -97.6847431)"
Building Permit,1/6/2022,11703 NATRONA DR,AUSTIN,TX,78759,30.41495442,-97.7412709,"(30.41495442, -97.7412709)"
Building Permit,1/6/2022,12628 CINCHRING LN,AUSTIN,TX,78727,30.41442651,-97.68510724,"(30.41442651, -97.68510724)"
Building Permit,1/6/2022,4309 RED CLOUD DR,AUSTIN,TX,78759,30.41029202,-97.73281593,"(30.41029202, -97.73281593)"
Building Permit,1/6/2022,12013 ABRAMS DR,AUSTIN,TX,78617,30.17707435,-97.62995247,"(30.17707435, -97.62995247)"
Building Permit,1/6/2022,407 CAPITOL DR,AUSTIN,TX,78753,30.35488919,-97.69446108,"(30.35488919, -97.69446108)"
Building Permit,1/6/2022,11610 JANUARY DR,AUSTIN,TX,78753,30.37870042,-97.66500274,"(30.37870042, -97.66500274)"
Building Permit,1/6/2022,1711 E M FRANKLIN AVE,AUSTIN,TX,78721,30.28249752,-97.69530562,"(30.28249752, -97.69530562)"
Building Permit,1/6/2022,10400 RESEARCH BLVD SVRD SB,AUSTIN,TX,78759,30.39655018,-97.74746077,"(30.39655018, -97.74746077)"
Building Permit,1/6/2022,310 W 38TH ST,AUSTIN,TX,78751,30.30189984,-97.73590149,"(30.30189984, -97.73590149)"
Building Permit,1/6/2022,803 W JAMES ST,AUSTIN,TX,78704,30.25321306,-97.75604514,"(30.25321306, -97.75604514)"
Building Permit,1/6/2022,803 W JAMES ST,AUSTIN,TX,78704,30.25321306,-97.75604514,"(30.25321306, -97.75604514)"
Building Permit,1/6/2022,1001 WALTER ST,AUSTIN,TX,78702,30.2681007,-97.71198854,"(30.2681007, -97.71198854)"
Building Permit,1/6/2022,12001 BITTERN HOLW,AUSTIN,TX,78758,30.39976609,-97.6968181,"(30.39976609, -97.6968181)"
Building Permit,1/6/2022,2412 VISTA LN,AUSTIN,TX,78703,30.29487606,-97.76513804,"(30.29487606, -97.76513804)"
Building Permit,1/6/2022,11006 ALHAMBRA DR,AUSTIN,TX,78759,30.40132225,-97.73250262,"(30.40132225, -97.73250262)"
Building Permit,1/6/2022,8428 HATHAWAY DR,AUSTIN,TX,78757,30.36547607,-97.72650417,"(30.36547607, -97.72650417)"
Building Permit,1/6/2022,7507 YATES AVE,AUSTIN,TX,78757,30.34791983,-97.72755259,"(30.34791983, -97.72755259)"
Building Permit,1/6/2022,8304 TALFERD TRL,AUSTIN,TX,78744,30.15307095,-97.7116111,"(30.15307095, -97.7116111)"
Building Permit,1/6/2022,8302 TALFERD TRL,AUSTIN,TX,78744,30.15294435,-97.71174113,"(30.15294435, -97.71174113)"
Building Permit,1/6/2022,8306 TALFERD TRL,AUSTIN,TX,78744,30.15296607,-97.71145888,"(30.15296607, -97.71145888)"
Building Permit,1/6/2022,8300 TALFERD TRL,AUSTIN,TX,78744,30.15282081,-97.71161789,"(30.15282081, -97.71161789)"
Building Permit,1/6/2022,8216 TALFERD TRL,AUSTIN,TX,78744,30.15250351,-97.71197145,"(30.15250351, -97.71197145)"
Building Permit,1/6/2022,8218 TALFERD TRL,AUSTIN,TX,78744,30.15262883,-97.71204717,"(30.15262883, -97.71204717)"
Building Permit,1/6/2022,8220 TALFERD TRL,AUSTIN,TX,78744,30.15276976,-97.71194524,"(30.15276976, -97.71194524)"
Building Permit,1/6/2022,8222 TALFERD TRL,AUSTIN,TX,78744,30.15264583,-97.71180303,"(30.15264583, -97.71180303)"
Building Permit,1/6/2022,4301 W SLAUGHTER LN,AUSTIN,TX,78749,30.19163419,-97.86195907,"(30.19163419, -97.86195907)"
Building Permit,1/6/2022,4604 SEA SALT DR,AUSTIN,TX,78747,30.12858438,-97.78966209,"(30.12858438, -97.78966209)"
Building Permit,1/6/2022,2909 BUSHNELL DR,AUSTIN,TX,78745,30.21329266,-97.81635916,"(30.21329266, -97.81635916)"
Building Permit,1/6/2022,6433 CHAMPION GRANDVIEW WAY,AUSTIN,TX,78750,30.36307541,-97.79300205,"(30.36307541, -97.79300205)"
Building Permit,1/6/2022,7204 LOWERY XING,AUSTIN,TX,78744,30.15414407,-97.72712118,"(30.15414407, -97.72712118)"
Building Permit,1/6/2022,12300 ANTHOLOGY ST,AUSTIN,TX,78653,30.38255544,-97.62036894,"(30.38255544, -97.62036894)"
Building Permit,1/6/2022,9504 KETONA CV,AUSTIN,TX,78759,30.39902059,-97.7648799,"(30.39902059, -97.7648799)"
Building Permit,1/6/2022,4410 1/2 W WILLIAM CANNON DR,AUSTIN,TX,78749,30.22398192,-97.84063135,"(30.22398192, -97.84063135)"
Building Permit,1/6/2022,8104 KNOXVILLE TRL,AUSTIN,TX,78744,30.1517449,-97.72653711,"(30.1517449, -97.72653711)"
Building Permit,1/6/2022,7705 BLUE LILLY DR,AUSTIN,TX,78759,30.41461442,-97.78028658,"(30.41461442, -97.78028658)"
Building Permit,1/6/2022,622 MORROW ST,AUSTIN,TX,78752,30.34374865,-97.71343371,"(30.34374865, -97.71343371)"
Building Permit,1/6/2022,2407 CANTERBURY ST,AUSTIN,TX,78702,30.25254421,-97.71815451,"(30.25254421, -97.71815451)"
Building Permit,1/6/2022,8411 LEROI DR,AUSTIN,TX,78744,30.15324101,-97.71051464,"(30.15324101, -97.71051464)"
Building Permit,1/6/2022,8415 LEROI DR,AUSTIN,TX,78744,30.15312519,-97.71036588,"(30.15312519, -97.71036588)"
Building Permit,1/6/2022,8413 LEROI DR,AUSTIN,TX,78744,30.15317361,-97.71044685,"(30.15317361, -97.71044685)"
Building Permit,1/6/2022,5906 PECANWOOD LN,AUSTIN,TX,78749,30.21108118,-97.8720949,"(30.21108118, -97.8720949)"
Building Permit,1/6/2022,7902 CREEKMERE LN,AUSTIN,TX,78748,30.18178902,-97.7887142,"(30.18178902, -97.7887142)"
Building Permit,1/6/2022,6500 FARRELL GLEN DR,AUSTIN,TX,78724,30.30800586,-97.64480628,"(30.30800586, -97.64480628)"
Building Permit,1/6/2022,8507 LEROI DR,AUSTIN,TX,78744,30.15285738,-97.71004717,"(30.15285738, -97.71004717)"
Building Permit,1/6/2022,8509 LEROI DR,AUSTIN,TX,78744,30.15279803,-97.70996966,"(30.15279803, -97.70996966)"
Building Permit,1/6/2022,8511 LEROI DR,AUSTIN,TX,78744,30.1527417,-97.70990473,"(30.1527417, -97.70990473)"
Building Permit,1/6/2022,8515 LEROI DR,AUSTIN,TX,78744,30.15263158,-97.70976531,"(30.15263158, -97.70976531)"
Building Permit,1/6/2022,8513 LEROI DR,AUSTIN,TX,78744,30.15267967,-97.70983046,"(30.15267967, -97.70983046)"
Building Permit,1/6/2022,7302 EASTCREST DR,AUSTIN,TX,78752,30.33681292,-97.70916392,"(30.33681292, -97.70916392)"
Building Permit,1/6/2022,1800 DELONEY ST,AUSTIN,TX,78721,30.28302434,-97.69404262,"(30.28302434, -97.69404262)"
Building Permit,1/6/2022,2108 LAMPWICK CIR,AUSTIN,TX,78727,30.41955901,-97.69553728,"(30.41955901, -97.69553728)"
Building Permit,1/6/2022,8503 LEROI DR,AUSTIN,TX,78744,30.15299256,-97.71020174,"(30.15299256, -97.71020174)"
Building Permit,1/6/2022,8505 LEROI DR,AUSTIN,TX,78744,30.15292242,-97.71013402,"(30.15292242, -97.71013402)"
Building Permit,1/6/2022,8501 LEROI DR,AUSTIN,TX,78744,30.15305773,-97.71029492,"(30.15305773, -97.71029492)"
Building Permit,1/6/2022,8024 EXCHANGE DR BLDG 8 UNIT 300,AUSTIN,TX,78754,30.3351147,-97.66287894,"(30.3351147, -97.66287894)"
Building Permit,1/6/2022,3408 TAYLORS DR,AUSTIN,TX,78703,30.30882903,-97.77066262,"(30.30882903, -97.77066262)"
Building Permit,1/6/2022,6020 SENDERO HILLS PKWY,AUSTIN,TX,78724,30.29251062,-97.64535518,"(30.29251062, -97.64535518)"
Building Permit,1/6/2022,2416 W 12TH ST,AUSTIN,TX,78703,30.28651927,-97.77139438,"(30.28651927, -97.77139438)"
Building Permit,1/6/2022,8604 PINEY CREEK BND,AUSTIN,TX,78745,30.19418366,-97.83221547,"(30.19418366, -97.83221547)"
Building Permit,1/6/2022,11671 JOLLYVILLE RD,AUSTIN,TX,78759,30.41827345,-97.75065125,"(30.41827345, -97.75065125)"
Building Permit,1/6/2022,5721 TOSCANA AVE,AUSTIN,TX,78724,30.28772476,-97.64377391,"(30.28772476, -97.64377391)"
Building Permit,1/6/2022,5308 SUMMER DR,AUSTIN,TX,78741,30.23229913,-97.71130374,"(30.23229913, -97.71130374)"
Building Permit,1/6/2022,8000 NAIRN DR,AUSTIN,TX,78749,30.21196035,-97.85408301,"(30.21196035, -97.85408301)"
Building Permit,1/6/2022,8108 SEMINARY RIDGE DR,AUSTIN,TX,78745,30.19592846,-97.82159552,"(30.19592846, -97.82159552)"
Building Permit,1/6/2022,8108 SEMINARY RIDGE DR,AUSTIN,TX,78745,30.19592846,-97.82159552,"(30.19592846, -97.82159552)"
Building Permit,1/6/2022,1509 BRAES RIDGE DR,AUSTIN,TX,78723,30.31343448,-97.69521117,"(30.31343448, -97.69521117)"
Building Permit,1/6/2022,2101 ENFIELD RD,AUSTIN,TX,78703,30.28615377,-97.76508806,"(30.28615377, -97.76508806)"
Building Permit,1/7/2022,4704 AVENUE H,AUSTIN,TX,78751,30.31059873,-97.72369136,"(30.31059873, -97.72369136)"
Building Permit,1/7/2022,1701 E MARTIN LUTHER KING JR BLVD UNIT 101,AUSTIN,TX,78702,30.27927422,-97.7229791,"(30.27927422, -97.7229791)"
Building Permit,1/7/2022,3802 BALCONES DR,AUSTIN,TX,78731,30.31726746,-97.76683409,"(30.31726746, -97.76683409)"
Building Permit,1/7/2022,3802 BALCONES DR,AUSTIN,TX,78731,30.31726746,-97.76683409,"(30.31726746, -97.76683409)"
Building Permit,1/7/2022,1608 W 5TH ST UNIT 310,AUSTIN,TX,78703,30.27437488,-97.7637537,"(30.27437488, -97.7637537)"
Building Permit,1/7/2022,2709 PECOS ST,AUSTIN,TX,78703,30.30702429,-97.76898618,"(30.30702429, -97.76898618)"
Building Permit,1/7/2022,11950 JOLLYVILLE RD,AUSTIN,TX,78759,30.4241764,-97.75903653,"(30.4241764, -97.75903653)"
Building Permit,1/7/2022,7700 TISDALE DR,AUSTIN,TX,78757,30.34854325,-97.72101898,"(30.34854325, -97.72101898)"
Building Permit,1/7/2022,700 WAYSIDE DR,AUSTIN,TX,78703,30.2820891,-97.77445275,"(30.2820891, -97.77445275)"
Building Permit,1/7/2022,4320 PALLADIO DR,AUSTIN,TX,78731,30.36462064,-97.77127032,"(30.36462064, -97.77127032)"
Building Permit,1/7/2022,1514 W ST JOHNS AVE,AUSTIN,TX,78757,30.3434865,-97.72756453,"(30.3434865, -97.72756453)"
Building Permit,1/7/2022,6104 BULL CREEK RD,AUSTIN,TX,78757,30.33888293,-97.74401877,"(30.33888293, -97.74401877)"
Building Permit,1/7/2022,6104 BULL CREEK RD,AUSTIN,TX,78757,30.33888293,-97.74401877,"(30.33888293, -97.74401877)"
Building Permit,1/7/2022,5710 N LAMAR BLVD,AUSTIN,TX,78752,30.32672456,-97.72641932,"(30.32672456, -97.72641932)"
Building Permit,1/7/2022,7706 ISLANDER DR,AUSTIN,TX,78749,30.21226587,-97.84785276,"(30.21226587, -97.84785276)"
Building Permit,1/7/2022,1003 FOLTS AVE,AUSTIN,TX,78704,30.25897376,-97.76859273,"(30.25897376, -97.76859273)"
Building Permit,1/7/2022,1201 BARBARA JORDAN BLVD BLDG 12 UNIT 500,AUSTIN,TX,78723,30.30635266,-97.70916489,"(30.30635266, -97.70916489)"
Building Permit,1/7/2022,1407 NEWNING AVE,AUSTIN,TX,78704,30.24861035,-97.74465275,"(30.24861035, -97.74465275)"
Building Permit,1/7/2022,11066 PECAN PARK BLVD UNIT 115,AUSTIN,TX,78613,30.47027103,-97.8015806,"(30.47027103, -97.8015806)"
Building Permit,1/7/2022,7404 LOWERY XING,AUSTIN,TX,78744,30.15346316,-97.72569324,"(30.15346316, -97.72569324)"
Building Permit,1/7/2022,7312 SUN CHASE PKWY,AUSTIN,TX,78617,30.15065883,-97.58946072,"(30.15065883, -97.58946072)"
Building Permit,1/7/2022,11500 N MOPAC EXPY SVRD SB BLDG C,AUSTIN,TX,78759,30.40659659,-97.72785138,"(30.40659659, -97.72785138)"
Building Permit,1/7/2022,12616 MOGADOR ST,AUSTIN,TX,78653,30.38568303,-97.62077584,"(30.38568303, -97.62077584)"
Building Permit,1/7/2022,7529 SMALLWOOD DR,AUSTIN,TX,78724,30.30163126,-97.62368667,"(30.30163126, -97.62368667)"
Building Permit,1/7/2022,1208 PAYNE AVE,AUSTIN,TX,78757,30.3349346,-97.72710747,"(30.3349346, -97.72710747)"
Building Permit,1/7/2022,4001 INDEPENDENT WAY,AUSTIN,TX,78731,30.31344181,-97.75190686,"(30.31344181, -97.75190686)"
Building Permit,1/7/2022,2206 E WINDSOR RD,AUSTIN,TX,78703,30.28748062,-97.75555799,"(30.28748062, -97.75555799)"
Building Permit,1/7/2022,12509 MOGADOR ST,AUSTIN,TX,78653,30.38445351,-97.62090243,"(30.38445351, -97.62090243)"
Building Permit,1/7/2022,7200 LOWERY XING,AUSTIN,TX,78744,30.15428796,-97.72743379,"(30.15428796, -97.72743379)"
Building Permit,1/7/2022,7202 LOWERY XING,AUSTIN,TX,78744,30.15421026,-97.72726498,"(30.15421026, -97.72726498)"
Building Permit,1/7/2022,9107 SKYE CV,AUSTIN,TX,78750,30.42530276,-97.79751572,"(30.42530276, -97.79751572)"
Building Permit,1/7/2022,2909 ST REGIS DR,AUSTIN,TX,78660,30.39661879,-97.62116936,"(30.39661879, -97.62116936)"
Building Permit,1/7/2022,2907 ST REGIS DR,AUSTIN,TX,78660,30.39655402,-97.62135838,"(30.39655402, -97.62135838)"
Building Permit,1/7/2022,2917 ST REGIS DR,AUSTIN,TX,78660,30.39638574,-97.62068413,"(30.39638574, -97.62068413)"
Building Permit,1/7/2022,13623 LONG ISLAND DR,AUSTIN,TX,78660,30.39683212,-97.62163294,"(30.39683212, -97.62163294)"
Building Permit,1/7/2022,13619 LONG ISLAND DR,AUSTIN,TX,78660,30.39660712,-97.62178839,"(30.39660712, -97.62178839)"
Building Permit,1/7/2022,13617 LONG ISLAND DR,AUSTIN,TX,78660,30.39645499,-97.62174825,"(30.39645499, -97.62174825)"
Building Permit,1/7/2022,2914 ST REGIS DR,AUSTIN,TX,78660,30.39658922,-97.62055149,"(30.39658922, -97.62055149)"
Building Permit,1/7/2022,2903 BRONX DR,AUSTIN,TX,78660,30.39720247,-97.62119736,"(30.39720247, -97.62119736)"
Building Permit,1/7/2022,13615 LONG ISLAND DR,AUSTIN,TX,78660,30.3964092,-97.62192404,"(30.3964092, -97.62192404)"
Building Permit,1/7/2022,13613 LONG ISLAND DR,AUSTIN,TX,78660,30.39625976,-97.62188065,"(30.39625976, -97.62188065)"
Building Permit,1/7/2022,2913 ST REGIS DR,AUSTIN,TX,78660,30.3965091,-97.62092497,"(30.3965091, -97.62092497)"
Building Permit,1/7/2022,2905 ST REGIS DR,AUSTIN,TX,78660,30.39673618,-97.62138816,"(30.39673618, -97.62138816)"
Building Permit,1/7/2022,1101 REINLI ST BLDG 2A,AUSTIN,TX,78723,30.3159873,-97.70380215,"(30.3159873, -97.70380215)"
Building Permit,1/7/2022,1101 REINLI ST BLDG 3A,AUSTIN,TX,78723,30.3159873,-97.70380215,"(30.3159873, -97.70380215)"
Building Permit,1/7/2022,1101 REINLI ST BLDG 4A,AUSTIN,TX,78723,30.3159873,-97.70380215,"(30.3159873, -97.70380215)"
Building Permit,1/7/2022,1101 REINLI ST BLDG 5A,AUSTIN,TX,78723,30.3159873,-97.70380215,"(30.3159873, -97.70380215)"
Building Permit,1/7/2022,1101 REINLI ST BLDG 2B,AUSTIN,TX,78723,30.3159873,-97.70380215,"(30.3159873, -97.70380215)"
Building Permit,1/7/2022,1101 REINLI ST BLDG 3B,AUSTIN,TX,78723,30.3159873,-97.70380215,"(30.3159873, -97.70380215)"
Building Permit,1/7/2022,1101 REINLI ST BLDG 4B,AUSTIN,TX,78723,30.3159873,-97.70380215,"(30.3159873, -97.70380215)"
Building Permit,1/7/2022,1101 REINLI ST BLDG 5B,AUSTIN,TX,78723,30.3159873,-97.70380215,"(30.3159873, -97.70380215)"
Building Permit,1/7/2022,1101 REINLI ST BLDG 2C,AUSTIN,TX,78723,30.3159873,-97.70380215,"(30.3159873, -97.70380215)"
Building Permit,1/7/2022,1101 REINLI ST BLDG 3C,AUSTIN,TX,78723,30.3159873,-97.70380215,"(30.3159873, -97.70380215)"
Building Permit,1/7/2022,1101 REINLI ST BLDG 4C,AUSTIN,TX,78723,30.3159873,-97.70380215,"(30.3159873, -97.70380215)"
Building Permit,1/7/2022,1101 REINLI ST BLDG 5C,AUSTIN,TX,78723,30.3159873,-97.70380215,"(30.3159873, -97.70380215)"
Building Permit,1/7/2022,1101 REINLI ST BLDG LL1A,AUSTIN,TX,78723,30.3159873,-97.70380215,"(30.3159873, -97.70380215)"
Building Permit,1/7/2022,1101 REINLI ST BLDG 1A,AUSTIN,TX,78723,30.3159873,-97.70380215,"(30.3159873, -97.70380215)"
Building Permit,1/7/2022,1101 REINLI ST BLDG GAR,AUSTIN,TX,78723,30.3159873,-97.70380215,"(30.3159873, -97.70380215)"
Building Permit,1/7/2022,13785 N US 183 HWY SVRD NB UNIT 200,AUSTIN,TX,78729,30.46285617,-97.79280955,"(30.46285617, -97.79280955)"
Building Permit,1/7/2022,6512 FARRELL GLEN DR,AUSTIN,TX,78724,30.30777658,-97.64436572,"(30.30777658, -97.64436572)"
Building Permit,1/7/2022,6400 FARRELL GLEN DR,AUSTIN,TX,78724,30.30824974,-97.64594383,"(30.30824974, -97.64594383)"
Building Permit,1/7/2022,2915 ST REGIS DR,AUSTIN,TX,78660,30.39631307,-97.62088923,"(30.39631307, -97.62088923)"
Building Permit,1/7/2022,2911 ST REGIS DR,AUSTIN,TX,78660,30.39644447,-97.62112033,"(30.39644447, -97.62112033)"
Building Permit,1/7/2022,3505 SAVAGE SPRINGS DR,AUSTIN,TX,78754,30.36026752,-97.63975287,"(30.36026752, -97.63975287)"
